LogID,UserID,MealName,CalorieCount,Macronutrients,MealCategory,DateLogged
NL2970,U1954,tax,570,"Carbs: 98, Proteins: 47, Fats: 27",Dinner,2024-09-24
NL2971,U594,card,943,"Carbs: 47, Proteins: 22, Fats: 10",Snack,2024-02-16
NL2972,U2972,guess,359,"Carbs: 84, Proteins: 42, Fats: 7",Breakfast,2024-05-16
NL2973,U1479,general,1390,"Carbs: 49, Proteins: 49, Fats: 15",Breakfast,2024-11-16
NL2974,U3,difficult,388,"Carbs: 23, Proteins: 40, Fats: 25",Breakfast,2024-04-13
NL2975,U2698,bar,884,"Carbs: 46, Proteins: 41, Fats: 15",Lunch,2024-08-01
NL2976,U634,reality,872,"Carbs: 48, Proteins: 27, Fats: 16",Dinner,2024-06-07
NL2977,U620,floor,508,"Carbs: 87, Proteins: 22, Fats: 10",Lunch,2024-02-07
NL2978,U1705,pressure,1281,"Carbs: 93, Proteins: 36, Fats: 10",Snack,2024-01-16
NL2979,U1110,unit,1034,"Carbs: 15, Proteins: 18, Fats: 15",Breakfast,2024-10-13
NL2980,U1394,authority,1266,"Carbs: 58, Proteins: 30, Fats: 10",Snack,2024-02-05
NL2981,U2351,college,396,"Carbs: 71, Proteins: 32, Fats: 24",Breakfast,2024-04-06
NL2982,U580,boy,391,"Carbs: 40, Proteins: 48, Fats: 20",Dinner,2024-04-28
NL2983,U1540,agent,807,"Carbs: 16, Proteins: 26, Fats: 19",Dinner,2024-06-09
NL2984,U862,find,798,"Carbs: 61, Proteins: 12, Fats: 6",Lunch,2024-07-16
NL2985,U1390,recently,419,"Carbs: 97, Proteins: 19, Fats: 10",Breakfast,2024-03-22
NL2986,U463,memory,363,"Carbs: 31, Proteins: 48, Fats: 30",Dinner,2024-07-10
NL2987,U252,site,1143,"Carbs: 81, Proteins: 35, Fats: 6",Breakfast,2024-06-29
NL2988,U1500,executive,826,"Carbs: 60, Proteins: 21, Fats: 20",Snack,2024-09-14
NL2989,U805,give,1046,"Carbs: 67, Proteins: 36, Fats: 8",Lunch,2024-10-01
NL2990,U2107,traditional,1462,"Carbs: 17, Proteins: 19, Fats: 5",Dinner,2024-01-11
NL2991,U221,rule,1185,"Carbs: 23, Proteins: 50, Fats: 24",Lunch,2024-03-25
NL2992,U2621,job,1230,"Carbs: 82, Proteins: 29, Fats: 16",Dinner,2024-01-14
NL2993,U243,walk,596,"Carbs: 30, Proteins: 25, Fats: 16",Lunch,2024-09-09
NL2994,U1491,religious,1392,"Carbs: 58, Proteins: 19, Fats: 12",Lunch,2024-03-05
NL2995,U1610,myself,631,"Carbs: 53, Proteins: 18, Fats: 16",Snack,2024-02-21
NL2996,U94,region,904,"Carbs: 12, Proteins: 23, Fats: 30",Dinner,2024-03-03
NL2997,U342,upon,1216,"Carbs: 71, Proteins: 44, Fats: 8",Lunch,2024-09-22
NL2998,U300,spring,1205,"Carbs: 69, Proteins: 12, Fats: 18",Breakfast,2024-08-20
NL2999,U1408,financial,892,"Carbs: 46, Proteins: 43, Fats: 6",Lunch,2024-09-30
NL3000,U2094,the,723,"Carbs: 80, Proteins: 35, Fats: 18",Lunch,2024-11-04
NL3001,U326,PM,1327,"Carbs: 57, Proteins: 35, Fats: 7",Breakfast,2024-05-14
NL3002,U1067,each,335,"Carbs: 82, Proteins: 20, Fats: 22",Lunch,2024-04-07
NL3003,U1707,head,855,"Carbs: 27, Proteins: 39, Fats: 12",Snack,2024-10-30
NL3004,U2472,call,1157,"Carbs: 31, Proteins: 22, Fats: 11",Lunch,2024-08-19
NL3005,U205,no,1461,"Carbs: 81, Proteins: 34, Fats: 27",Lunch,2024-04-30
NL3006,U693,age,1158,"Carbs: 65, Proteins: 14, Fats: 12",Dinner,2024-01-02
NL3007,U2958,sing,915,"Carbs: 60, Proteins: 20, Fats: 9",Snack,2024-04-07
NL3008,U843,million,727,"Carbs: 59, Proteins: 32, Fats: 18",Snack,2024-10-11
NL3009,U1406,including,601,"Carbs: 26, Proteins: 11, Fats: 24",Dinner,2024-08-21
NL3010,U2079,business,250,"Carbs: 53, Proteins: 33, Fats: 20",Dinner,2024-06-10
NL3011,U2975,director,1093,"Carbs: 59, Proteins: 20, Fats: 17",Breakfast,2024-06-10
NL3012,U2691,enjoy,888,"Carbs: 46, Proteins: 26, Fats: 13",Lunch,2024-01-16
NL3013,U2509,always,897,"Carbs: 52, Proteins: 19, Fats: 17",Breakfast,2024-06-24
NL3014,U2709,current,978,"Carbs: 10, Proteins: 36, Fats: 27",Breakfast,2024-07-22
NL3015,U1466,century,291,"Carbs: 75, Proteins: 17, Fats: 20",Breakfast,2024-03-12
NL3016,U1694,seek,287,"Carbs: 73, Proteins: 29, Fats: 22",Snack,2024-01-31
NL3017,U917,oil,1244,"Carbs: 40, Proteins: 34, Fats: 24",Lunch,2024-09-29
NL3018,U2349,become,926,"Carbs: 91, Proteins: 47, Fats: 25",Lunch,2024-07-11
NL3019,U2650,skill,376,"Carbs: 18, Proteins: 24, Fats: 7",Lunch,2024-01-09
NL3020,U234,whose,1467,"Carbs: 48, Proteins: 40, Fats: 23",Breakfast,2024-10-04
NL3021,U1057,clearly,1224,"Carbs: 28, Proteins: 22, Fats: 7",Dinner,2024-10-24
NL3022,U1074,save,248,"Carbs: 86, Proteins: 17, Fats: 7",Dinner,2024-05-18
NL3023,U2954,language,846,"Carbs: 79, Proteins: 24, Fats: 29",Lunch,2024-02-12
NL3024,U2370,effort,249,"Carbs: 51, Proteins: 31, Fats: 28",Lunch,2024-06-26
NL3025,U1460,partner,1113,"Carbs: 43, Proteins: 20, Fats: 9",Breakfast,2024-03-06
NL3026,U712,mind,488,"Carbs: 38, Proteins: 46, Fats: 8",Lunch,2024-06-01
NL3027,U2503,professor,941,"Carbs: 65, Proteins: 33, Fats: 12",Lunch,2024-08-11
NL3028,U2542,maintain,298,"Carbs: 74, Proteins: 14, Fats: 9",Breakfast,2024-02-17
NL3029,U725,country,306,"Carbs: 43, Proteins: 26, Fats: 28",Lunch,2024-05-07
NL3030,U221,fall,1337,"Carbs: 56, Proteins: 14, Fats: 22",Snack,2024-05-15
NL3031,U435,campaign,331,"Carbs: 21, Proteins: 15, Fats: 28",Lunch,2024-11-11
NL3032,U2428,gas,1070,"Carbs: 58, Proteins: 45, Fats: 20",Snack,2024-11-18
NL3033,U544,shake,949,"Carbs: 69, Proteins: 33, Fats: 28",Lunch,2024-02-26
NL3034,U877,firm,1258,"Carbs: 86, Proteins: 26, Fats: 28",Snack,2024-10-18
NL3035,U443,structure,854,"Carbs: 24, Proteins: 12, Fats: 14",Lunch,2024-01-21
NL3036,U554,statement,534,"Carbs: 32, Proteins: 25, Fats: 14",Lunch,2024-04-05
NL3037,U500,strong,1313,"Carbs: 93, Proteins: 11, Fats: 29",Dinner,2024-02-11
NL3038,U2820,debate,784,"Carbs: 12, Proteins: 30, Fats: 6",Breakfast,2024-11-17
NL3039,U2468,individual,1434,"Carbs: 84, Proteins: 15, Fats: 8",Breakfast,2024-09-17
NL3040,U2954,chance,838,"Carbs: 53, Proteins: 37, Fats: 28",Snack,2024-02-20
NL3041,U372,certainly,1443,"Carbs: 15, Proteins: 32, Fats: 13",Dinner,2024-04-09
NL3042,U1015,indicate,501,"Carbs: 58, Proteins: 16, Fats: 10",Breakfast,2024-04-04
NL3043,U500,little,836,"Carbs: 27, Proteins: 18, Fats: 12",Breakfast,2024-06-06
NL3044,U1914,law,1344,"Carbs: 26, Proteins: 44, Fats: 9",Lunch,2024-04-17
NL3045,U2285,development,672,"Carbs: 81, Proteins: 15, Fats: 12",Dinner,2024-09-18
NL3046,U233,while,1114,"Carbs: 28, Proteins: 48, Fats: 12",Lunch,2024-04-05
NL3047,U2882,draw,1418,"Carbs: 37, Proteins: 21, Fats: 16",Breakfast,2024-04-19
NL3048,U1525,end,238,"Carbs: 80, Proteins: 18, Fats: 22",Snack,2024-08-21
NL3049,U2711,firm,828,"Carbs: 36, Proteins: 47, Fats: 14",Dinner,2024-07-18
NL3050,U2296,bad,815,"Carbs: 11, Proteins: 47, Fats: 16",Breakfast,2024-07-27
NL3051,U2704,behind,760,"Carbs: 89, Proteins: 26, Fats: 11",Dinner,2024-09-15
NL3052,U558,film,665,"Carbs: 19, Proteins: 29, Fats: 22",Snack,2024-07-19
NL3053,U2670,mission,225,"Carbs: 41, Proteins: 42, Fats: 7",Lunch,2024-04-02
NL3054,U2651,fall,1163,"Carbs: 55, Proteins: 44, Fats: 13",Dinner,2024-09-01
NL3055,U1073,continue,1032,"Carbs: 62, Proteins: 35, Fats: 23",Lunch,2024-08-07
NL3056,U2026,lead,602,"Carbs: 41, Proteins: 34, Fats: 28",Lunch,2024-11-19
NL3057,U1656,lose,1171,"Carbs: 76, Proteins: 13, Fats: 30",Dinner,2024-03-05
NL3058,U1550,law,730,"Carbs: 63, Proteins: 31, Fats: 15",Dinner,2024-08-21
NL3059,U2636,writer,886,"Carbs: 34, Proteins: 39, Fats: 11",Lunch,2024-06-16
NL3060,U1109,science,963,"Carbs: 83, Proteins: 34, Fats: 5",Lunch,2024-02-24
NL3061,U1318,activity,1295,"Carbs: 36, Proteins: 11, Fats: 21",Dinner,2024-10-25
NL3062,U2385,authority,634,"Carbs: 14, Proteins: 26, Fats: 7",Breakfast,2024-10-26
NL3063,U991,fall,786,"Carbs: 68, Proteins: 39, Fats: 20",Dinner,2024-10-09
NL3064,U2062,establish,1449,"Carbs: 74, Proteins: 42, Fats: 30",Lunch,2024-02-17
NL3065,U1747,natural,1489,"Carbs: 63, Proteins: 43, Fats: 10",Dinner,2024-11-23
NL3066,U2538,executive,337,"Carbs: 14, Proteins: 47, Fats: 13",Dinner,2024-10-18
NL3067,U2030,professor,542,"Carbs: 80, Proteins: 37, Fats: 25",Dinner,2024-08-09
NL3068,U102,science,1038,"Carbs: 18, Proteins: 13, Fats: 27",Snack,2024-04-18
NL3069,U377,process,680,"Carbs: 15, Proteins: 19, Fats: 5",Lunch,2024-05-03
NL3070,U2413,physical,988,"Carbs: 21, Proteins: 49, Fats: 11",Breakfast,2024-03-19
NL3071,U1971,war,469,"Carbs: 40, Proteins: 10, Fats: 7",Lunch,2024-10-23
NL3072,U824,political,372,"Carbs: 31, Proteins: 18, Fats: 28",Snack,2024-06-23
NL3073,U2414,look,1146,"Carbs: 35, Proteins: 13, Fats: 12",Dinner,2024-11-06
NL3074,U2332,tax,1143,"Carbs: 65, Proteins: 33, Fats: 16",Breakfast,2024-08-22
NL3075,U1094,prevent,578,"Carbs: 98, Proteins: 17, Fats: 9",Lunch,2024-04-10
NL3076,U1501,professional,950,"Carbs: 90, Proteins: 24, Fats: 9",Snack,2024-05-21
NL3077,U1037,school,935,"Carbs: 92, Proteins: 14, Fats: 25",Lunch,2024-11-02
NL3078,U73,action,768,"Carbs: 16, Proteins: 10, Fats: 18",Breakfast,2024-01-04
NL3079,U2068,effect,507,"Carbs: 72, Proteins: 12, Fats: 9",Dinner,2024-01-14
NL3080,U1401,pass,1155,"Carbs: 60, Proteins: 42, Fats: 17",Breakfast,2024-05-19
NL3081,U725,toward,1235,"Carbs: 64, Proteins: 44, Fats: 26",Dinner,2024-05-30
NL3082,U2098,save,436,"Carbs: 46, Proteins: 44, Fats: 9",Snack,2024-08-19
NL3083,U1043,mind,767,"Carbs: 67, Proteins: 35, Fats: 24",Snack,2024-09-30
NL3084,U238,close,1480,"Carbs: 49, Proteins: 12, Fats: 28",Dinner,2024-03-17
NL3085,U2986,close,882,"Carbs: 70, Proteins: 24, Fats: 10",Lunch,2024-02-08
NL3086,U1704,risk,763,"Carbs: 98, Proteins: 43, Fats: 23",Dinner,2024-08-11
NL3087,U736,fly,1126,"Carbs: 50, Proteins: 37, Fats: 28",Lunch,2024-05-27
NL3088,U1863,too,555,"Carbs: 24, Proteins: 18, Fats: 27",Breakfast,2024-06-30
NL3089,U1141,finally,1095,"Carbs: 31, Proteins: 50, Fats: 21",Lunch,2024-11-03
NL3090,U1622,forget,796,"Carbs: 46, Proteins: 17, Fats: 14",Dinner,2024-10-04
NL3091,U1744,everything,513,"Carbs: 36, Proteins: 35, Fats: 18",Snack,2024-07-12
NL3092,U2000,station,407,"Carbs: 59, Proteins: 15, Fats: 26",Lunch,2024-06-15
NL3093,U529,heavy,337,"Carbs: 94, Proteins: 38, Fats: 14",Breakfast,2024-08-12
NL3094,U269,important,427,"Carbs: 23, Proteins: 14, Fats: 6",Snack,2024-10-13
NL3095,U58,else,1237,"Carbs: 24, Proteins: 28, Fats: 28",Breakfast,2024-08-06
NL3096,U2987,seek,572,"Carbs: 41, Proteins: 36, Fats: 19",Dinner,2024-03-30
NL3097,U265,type,802,"Carbs: 37, Proteins: 21, Fats: 28",Snack,2024-10-24
NL3098,U151,condition,442,"Carbs: 46, Proteins: 30, Fats: 30",Snack,2024-02-27
NL3099,U79,case,1269,"Carbs: 15, Proteins: 50, Fats: 10",Dinner,2024-02-17
NL3100,U2941,lay,1318,"Carbs: 15, Proteins: 34, Fats: 15",Lunch,2024-05-11
NL3101,U2888,those,1101,"Carbs: 39, Proteins: 18, Fats: 5",Breakfast,2024-08-24
NL3102,U2321,about,425,"Carbs: 16, Proteins: 17, Fats: 26",Snack,2024-08-28
NL3103,U596,put,399,"Carbs: 22, Proteins: 50, Fats: 5",Lunch,2024-01-05
NL3104,U2560,along,783,"Carbs: 93, Proteins: 16, Fats: 27",Dinner,2024-04-15
NL3105,U548,various,1077,"Carbs: 51, Proteins: 30, Fats: 17",Snack,2024-05-03
NL3106,U2850,whatever,853,"Carbs: 18, Proteins: 16, Fats: 6",Snack,2024-07-31
NL3107,U473,name,1500,"Carbs: 74, Proteins: 14, Fats: 12",Lunch,2024-08-09
NL3108,U2067,training,841,"Carbs: 43, Proteins: 39, Fats: 16",Snack,2024-06-06
NL3109,U786,sort,513,"Carbs: 48, Proteins: 14, Fats: 24",Lunch,2024-05-22
NL3110,U2726,its,1397,"Carbs: 95, Proteins: 29, Fats: 19",Snack,2024-02-09
NL3111,U2513,close,1294,"Carbs: 54, Proteins: 15, Fats: 26",Dinner,2024-02-09
NL3112,U462,up,939,"Carbs: 49, Proteins: 37, Fats: 15",Dinner,2024-10-13
NL3113,U2765,early,804,"Carbs: 57, Proteins: 30, Fats: 28",Breakfast,2024-11-08
NL3114,U1507,name,1441,"Carbs: 14, Proteins: 13, Fats: 16",Lunch,2024-04-21
NL3115,U2174,sister,927,"Carbs: 45, Proteins: 18, Fats: 11",Lunch,2024-02-19
NL3116,U1789,north,770,"Carbs: 19, Proteins: 42, Fats: 5",Breakfast,2024-04-20
NL3117,U136,wide,1499,"Carbs: 95, Proteins: 39, Fats: 24",Dinner,2024-11-26
NL3118,U1914,out,1016,"Carbs: 72, Proteins: 30, Fats: 5",Dinner,2024-05-19
NL3119,U1713,ready,732,"Carbs: 52, Proteins: 46, Fats: 18",Lunch,2024-01-13
NL3120,U2747,benefit,592,"Carbs: 81, Proteins: 42, Fats: 23",Snack,2024-01-13
NL3121,U2066,order,1191,"Carbs: 34, Proteins: 27, Fats: 13",Dinner,2024-11-06
NL3122,U297,suffer,405,"Carbs: 41, Proteins: 38, Fats: 19",Snack,2024-09-12
NL3123,U1382,bring,1045,"Carbs: 17, Proteins: 20, Fats: 13",Snack,2024-07-09
NL3124,U885,some,453,"Carbs: 73, Proteins: 29, Fats: 30",Breakfast,2024-11-10
NL3125,U501,possible,1267,"Carbs: 63, Proteins: 49, Fats: 13",Dinner,2024-07-16
NL3126,U1340,here,232,"Carbs: 52, Proteins: 30, Fats: 20",Snack,2024-01-06
NL3127,U1190,like,1030,"Carbs: 56, Proteins: 17, Fats: 18",Dinner,2024-01-07
NL3128,U64,animal,576,"Carbs: 85, Proteins: 17, Fats: 25",Dinner,2024-02-26
NL3129,U406,play,503,"Carbs: 13, Proteins: 38, Fats: 24",Dinner,2024-03-29
NL3130,U1632,song,751,"Carbs: 35, Proteins: 42, Fats: 7",Breakfast,2024-01-22
NL3131,U2362,over,1132,"Carbs: 36, Proteins: 37, Fats: 14",Breakfast,2024-03-06
NL3132,U465,indeed,1349,"Carbs: 12, Proteins: 45, Fats: 23",Lunch,2024-09-19
NL3133,U1389,item,539,"Carbs: 69, Proteins: 18, Fats: 27",Dinner,2024-07-27
NL3134,U154,quite,949,"Carbs: 87, Proteins: 43, Fats: 16",Lunch,2024-10-18
NL3135,U1549,page,756,"Carbs: 20, Proteins: 33, Fats: 11",Lunch,2024-08-07
NL3136,U576,enter,1055,"Carbs: 70, Proteins: 45, Fats: 17",Snack,2024-01-15
NL3137,U2484,my,252,"Carbs: 66, Proteins: 46, Fats: 20",Snack,2024-03-03
NL3138,U1302,trade,1278,"Carbs: 29, Proteins: 39, Fats: 16",Dinner,2024-04-07
NL3139,U2028,form,619,"Carbs: 94, Proteins: 45, Fats: 5",Breakfast,2024-03-02
NL3140,U795,senior,210,"Carbs: 82, Proteins: 29, Fats: 21",Dinner,2024-09-04
NL3141,U595,list,1010,"Carbs: 100, Proteins: 43, Fats: 25",Snack,2024-08-07
NL3142,U693,result,640,"Carbs: 37, Proteins: 17, Fats: 29",Snack,2024-06-13
NL3143,U2909,network,377,"Carbs: 29, Proteins: 40, Fats: 20",Snack,2024-05-06
NL3144,U2665,memory,1486,"Carbs: 14, Proteins: 46, Fats: 19",Dinner,2024-06-04
NL3145,U74,lose,318,"Carbs: 46, Proteins: 15, Fats: 17",Breakfast,2024-11-14
NL3146,U894,wear,1447,"Carbs: 65, Proteins: 48, Fats: 22",Snack,2024-09-29
NL3147,U1357,spring,885,"Carbs: 27, Proteins: 42, Fats: 5",Dinner,2024-04-16
NL3148,U1073,eye,1215,"Carbs: 68, Proteins: 16, Fats: 19",Breakfast,2024-09-06
NL3149,U3,property,401,"Carbs: 15, Proteins: 48, Fats: 28",Dinner,2024-01-19
NL3150,U2307,country,600,"Carbs: 82, Proteins: 46, Fats: 23",Breakfast,2024-06-28
NL3151,U2280,subject,1250,"Carbs: 68, Proteins: 50, Fats: 10",Breakfast,2024-04-06
NL3152,U1638,practice,1059,"Carbs: 66, Proteins: 18, Fats: 30",Snack,2024-04-22
NL3153,U466,represent,597,"Carbs: 82, Proteins: 25, Fats: 9",Lunch,2024-11-08
NL3154,U1579,public,242,"Carbs: 17, Proteins: 29, Fats: 8",Dinner,2024-07-01
NL3155,U920,politics,1456,"Carbs: 41, Proteins: 44, Fats: 14",Lunch,2024-04-26
NL3156,U2558,pay,891,"Carbs: 33, Proteins: 15, Fats: 7",Breakfast,2024-07-07
NL3157,U2382,check,1076,"Carbs: 21, Proteins: 29, Fats: 29",Breakfast,2024-02-06
NL3158,U301,window,201,"Carbs: 95, Proteins: 25, Fats: 20",Lunch,2024-02-08
NL3159,U117,deep,881,"Carbs: 50, Proteins: 44, Fats: 25",Snack,2024-06-27
NL3160,U488,so,1113,"Carbs: 52, Proteins: 14, Fats: 24",Snack,2024-11-04
NL3161,U511,itself,969,"Carbs: 85, Proteins: 46, Fats: 10",Lunch,2024-01-23
NL3162,U2402,debate,451,"Carbs: 81, Proteins: 41, Fats: 6",Breakfast,2024-10-11
NL3163,U674,know,1447,"Carbs: 37, Proteins: 42, Fats: 7",Dinner,2024-04-09
NL3164,U235,happen,225,"Carbs: 32, Proteins: 11, Fats: 11",Breakfast,2024-10-01
NL3165,U2315,against,1359,"Carbs: 58, Proteins: 15, Fats: 25",Breakfast,2024-01-21
NL3166,U939,gas,629,"Carbs: 27, Proteins: 18, Fats: 7",Lunch,2024-09-08
NL3167,U1875,gas,1077,"Carbs: 12, Proteins: 48, Fats: 19",Breakfast,2024-05-09
NL3168,U1703,necessary,340,"Carbs: 55, Proteins: 10, Fats: 5",Snack,2024-06-09
NL3169,U52,entire,408,"Carbs: 98, Proteins: 14, Fats: 15",Breakfast,2024-11-01
NL3170,U935,modern,1322,"Carbs: 17, Proteins: 43, Fats: 20",Lunch,2024-07-10
NL3171,U2812,size,1273,"Carbs: 62, Proteins: 14, Fats: 23",Lunch,2024-02-29
NL3172,U1572,group,251,"Carbs: 18, Proteins: 36, Fats: 26",Breakfast,2024-05-01
NL3173,U2562,occur,224,"Carbs: 20, Proteins: 18, Fats: 27",Snack,2024-06-12
NL3174,U792,job,900,"Carbs: 87, Proteins: 13, Fats: 28",Snack,2024-02-14
NL3175,U825,such,855,"Carbs: 60, Proteins: 23, Fats: 11",Dinner,2024-09-22
NL3176,U1854,seat,1122,"Carbs: 59, Proteins: 21, Fats: 17",Breakfast,2024-09-05
NL3177,U692,still,569,"Carbs: 40, Proteins: 20, Fats: 23",Breakfast,2024-01-22
NL3178,U2481,responsibility,786,"Carbs: 90, Proteins: 39, Fats: 7",Breakfast,2024-08-11
NL3179,U1460,speak,1050,"Carbs: 39, Proteins: 46, Fats: 10",Snack,2024-09-24
NL3180,U2159,network,844,"Carbs: 84, Proteins: 24, Fats: 13",Lunch,2024-02-17
NL3181,U820,into,238,"Carbs: 85, Proteins: 43, Fats: 7",Dinner,2024-01-29
NL3182,U2528,decide,1008,"Carbs: 76, Proteins: 25, Fats: 27",Lunch,2024-07-06
NL3183,U2621,prepare,1339,"Carbs: 79, Proteins: 30, Fats: 29",Snack,2024-04-19
NL3184,U2303,political,1098,"Carbs: 63, Proteins: 14, Fats: 28",Lunch,2024-08-11
NL3185,U1660,could,1017,"Carbs: 31, Proteins: 19, Fats: 9",Breakfast,2024-10-11
NL3186,U2731,office,640,"Carbs: 70, Proteins: 18, Fats: 10",Snack,2024-05-09
NL3187,U2588,physical,987,"Carbs: 43, Proteins: 41, Fats: 15",Lunch,2024-05-31
NL3188,U2556,threat,1048,"Carbs: 46, Proteins: 13, Fats: 23",Lunch,2024-05-19
NL3189,U2247,real,536,"Carbs: 56, Proteins: 36, Fats: 20",Dinner,2024-05-15
NL3190,U21,phone,1219,"Carbs: 60, Proteins: 12, Fats: 26",Lunch,2024-06-04
NL3191,U2013,even,1082,"Carbs: 30, Proteins: 11, Fats: 27",Dinner,2024-04-28
NL3192,U2536,space,1451,"Carbs: 22, Proteins: 30, Fats: 26",Dinner,2024-08-27
NL3193,U1654,case,1242,"Carbs: 40, Proteins: 29, Fats: 28",Breakfast,2024-11-03
NL3194,U2449,within,1400,"Carbs: 91, Proteins: 13, Fats: 6",Lunch,2024-04-16
NL3195,U360,summer,1146,"Carbs: 86, Proteins: 38, Fats: 21",Breakfast,2024-04-27
NL3196,U2728,argue,896,"Carbs: 35, Proteins: 31, Fats: 24",Lunch,2024-06-21
NL3197,U1952,theory,1133,"Carbs: 34, Proteins: 16, Fats: 14",Breakfast,2024-10-22
NL3198,U2356,piece,1386,"Carbs: 40, Proteins: 32, Fats: 6",Dinner,2024-04-17
NL3199,U2684,believe,823,"Carbs: 97, Proteins: 25, Fats: 11",Lunch,2024-07-21
NL3200,U309,personal,1477,"Carbs: 71, Proteins: 49, Fats: 11",Lunch,2024-05-22
NL3201,U1538,serious,343,"Carbs: 87, Proteins: 22, Fats: 27",Snack,2024-07-17
NL3202,U1475,issue,494,"Carbs: 61, Proteins: 20, Fats: 20",Dinner,2024-03-11
NL3203,U127,education,1173,"Carbs: 94, Proteins: 16, Fats: 10",Breakfast,2024-11-25
NL3204,U633,wear,1045,"Carbs: 36, Proteins: 15, Fats: 27",Lunch,2024-09-12
NL3205,U1948,gun,833,"Carbs: 35, Proteins: 28, Fats: 24",Dinner,2024-09-08
NL3206,U1440,arm,591,"Carbs: 34, Proteins: 19, Fats: 20",Lunch,2024-03-04
NL3207,U2328,together,243,"Carbs: 29, Proteins: 27, Fats: 7",Dinner,2024-05-03
NL3208,U2085,approach,1182,"Carbs: 20, Proteins: 16, Fats: 10",Snack,2024-02-07
NL3209,U1528,ready,612,"Carbs: 80, Proteins: 21, Fats: 15",Breakfast,2024-07-13
NL3210,U1839,act,242,"Carbs: 20, Proteins: 50, Fats: 11",Breakfast,2024-06-02
NL3211,U877,rather,441,"Carbs: 93, Proteins: 10, Fats: 27",Dinner,2024-07-08
NL3212,U2050,approach,498,"Carbs: 29, Proteins: 13, Fats: 18",Breakfast,2024-11-07
NL3213,U1382,Mrs,1107,"Carbs: 92, Proteins: 49, Fats: 9",Dinner,2024-07-10
NL3214,U2602,land,413,"Carbs: 39, Proteins: 45, Fats: 15",Snack,2024-08-31
NL3215,U2991,relationship,1232,"Carbs: 57, Proteins: 14, Fats: 17",Breakfast,2024-10-20
NL3216,U1698,more,756,"Carbs: 54, Proteins: 43, Fats: 26",Lunch,2024-08-24
NL3217,U443,campaign,1299,"Carbs: 89, Proteins: 25, Fats: 10",Snack,2024-05-06
NL3218,U2005,seem,849,"Carbs: 17, Proteins: 16, Fats: 15",Breakfast,2024-02-29
NL3219,U2512,itself,840,"Carbs: 85, Proteins: 50, Fats: 29",Breakfast,2024-06-05
NL3220,U850,only,1174,"Carbs: 66, Proteins: 26, Fats: 28",Lunch,2024-11-17
NL3221,U128,today,1413,"Carbs: 70, Proteins: 28, Fats: 8",Breakfast,2024-10-02
NL3222,U1414,sing,923,"Carbs: 96, Proteins: 19, Fats: 24",Breakfast,2024-06-11
NL3223,U2521,bag,545,"Carbs: 77, Proteins: 23, Fats: 21",Snack,2024-06-01
NL3224,U51,hot,272,"Carbs: 84, Proteins: 22, Fats: 13",Dinner,2024-11-14
NL3225,U633,bank,1041,"Carbs: 43, Proteins: 17, Fats: 22",Snack,2024-09-01
NL3226,U404,who,409,"Carbs: 29, Proteins: 19, Fats: 20",Lunch,2024-05-20
NL3227,U1761,heavy,601,"Carbs: 30, Proteins: 21, Fats: 23",Lunch,2024-09-26
NL3228,U1669,report,748,"Carbs: 83, Proteins: 27, Fats: 29",Lunch,2024-02-20
NL3229,U2060,season,1014,"Carbs: 76, Proteins: 37, Fats: 20",Snack,2024-07-28
NL3230,U379,small,1413,"Carbs: 91, Proteins: 43, Fats: 26",Breakfast,2024-01-10
NL3231,U1668,in,737,"Carbs: 91, Proteins: 36, Fats: 16",Snack,2024-01-14
NL3232,U1601,agreement,1392,"Carbs: 26, Proteins: 35, Fats: 26",Breakfast,2024-07-12
NL3233,U1248,world,1402,"Carbs: 100, Proteins: 31, Fats: 7",Snack,2024-10-13
NL3234,U1128,including,417,"Carbs: 90, Proteins: 49, Fats: 17",Dinner,2024-09-12
NL3235,U2952,machine,261,"Carbs: 58, Proteins: 28, Fats: 27",Dinner,2024-05-05
NL3236,U1554,cost,499,"Carbs: 30, Proteins: 47, Fats: 13",Dinner,2024-01-05
NL3237,U2925,case,692,"Carbs: 48, Proteins: 26, Fats: 14",Snack,2024-03-07
NL3238,U2463,energy,403,"Carbs: 97, Proteins: 34, Fats: 12",Dinner,2024-07-03
NL3239,U2785,face,589,"Carbs: 13, Proteins: 25, Fats: 8",Lunch,2024-02-25
NL3240,U1395,represent,937,"Carbs: 34, Proteins: 25, Fats: 12",Breakfast,2024-07-30
NL3241,U2696,leave,1028,"Carbs: 67, Proteins: 17, Fats: 26",Dinner,2024-01-27
NL3242,U1756,hot,749,"Carbs: 97, Proteins: 14, Fats: 24",Dinner,2024-09-03
NL3243,U424,middle,709,"Carbs: 77, Proteins: 36, Fats: 8",Breakfast,2024-03-22
NL3244,U2368,half,486,"Carbs: 66, Proteins: 45, Fats: 12",Snack,2024-11-08
NL3245,U26,front,1167,"Carbs: 84, Proteins: 18, Fats: 13",Breakfast,2024-07-18
NL3246,U2033,maintain,489,"Carbs: 43, Proteins: 46, Fats: 8",Lunch,2024-10-06
NL3247,U2475,rule,857,"Carbs: 78, Proteins: 40, Fats: 13",Lunch,2024-03-21
NL3248,U739,whom,314,"Carbs: 68, Proteins: 24, Fats: 25",Breakfast,2024-07-13
NL3249,U2256,reach,1144,"Carbs: 28, Proteins: 50, Fats: 14",Lunch,2024-01-24
